timestamp_s,Aceleracion_Z_modelo
10.73,-8.382794247557896
10.74,-8.92310205791013
10.75,-8.59686012295315
10.76,-8.671156323056293
10.77,-9.103002079293885
10.78,-9.803625331739065
10.79,-10.648305348472311
10.8,-11.923326546083885
10.81,-11.839979783088571
10.82,-12.366686543891433
10.83,-13.08307213184377
10.84,-12.73787163955003
10.85,-13.305224261466973
10.86,-12.297114235363448
10.87,-12.367130191796004
10.88,-11.590205632823558
10.89,-10.921807339244742
10.9,-10.19661262380406
10.91,-8.803917902117583
10.92,-8.674928127628352
10.93,-8.772204324234574
10.94,-8.985792479966323
10.95,-8.849732951277868
10.96,-8.709267049438505
10.97,-8.436794739574442
10.98,-8.484616133645403
10.99,-8.731648915279353
11.0,-8.826455563194305
11.01,-8.54187415502215
11.02,-8.779876148491121
11.03,-8.335970859308254
11.04,-8.510806867231427
11.05,-8.72552567075547
11.06,-8.703294474398454
11.07,-8.706454998597666
11.08,-8.56346375544118
11.09,-8.925049569552636
11.1,-8.64919660899873
11.11,-8.855316466042144
11.12,-8.596743317648539
11.13,-8.89212293631883
11.14,-8.69529635622323
11.15,-8.603043281244267
11.16,-8.47896004497897
11.17,-8.426234224066986
11.18,-8.504688833269922
11.19,-8.760561407520163
11.2,-8.750266794676872
11.21,-8.447237718867633
11.22,-8.563007619340608
11.23,-8.594755379947152
11.24,-8.65504370091147
11.25,-8.982637766618728
11.26,-8.726463642208794
11.27,-8.55205690028048
11.28,-8.400726220661246
11.29,-8.179772468801588
11.3,-8.468289127220617
11.31,-8.398478401146704
11.32,-8.698161463105658
11.33,-9.251457711597892
11.34,-10.30082435853792
11.35,-10.881280653247314
11.36,-11.380893582808536
11.37,-12.135334636761101
11.38,-12.457339423904324
11.39,-12.496518460827795
11.4,-12.61981535231036
11.41,-12.645532221230575
11.42,-12.399117326512696
11.43,-11.55451820909472
11.44,-11.152190476180953
11.45,-10.173197699351258
11.46,-9.485230991649932
11.47,-8.73788395209798
11.48,-8.964227647363051
11.49,-8.819515629088425
11.5,-8.378180680440357
11.51,-8.723765067252709
11.52,-8.885780497767048
11.53,-8.61923798230408
11.54,-8.815780327050321
11.55,-8.512867084230438
11.56,-8.493521735435916
11.57,-8.605830282262312
11.58,-8.47951293527847
11.59,-8.285175823616328
11.6,-8.825773984839753
11.61,-8.774386045322741
11.62,-8.671220148235724
11.63,-8.575637225422323
11.64,-8.388576232983409
11.65,-8.554249676181165
11.66,-8.842247991216672
11.67,-9.07379456423372
11.68,-8.602487708228981
11.69,-8.724487814870091
11.7,-8.553613081200126
11.71,-8.707422602330972
11.72,-8.8131677539345
11.73,-8.419427023631643
11.74,-8.689237514728516
11.75,-8.603646259059733
11.76,-8.851304685527454
11.77,-8.604908364218788
11.78,-8.636222613412789
11.79,-8.459117504042718
11.8,-8.720609388908802
11.81,-8.885369058688386
11.82,-8.92335997055299
11.83,-8.56786028157925
11.84,-8.888917922947817
11.85,-8.35785641179241
11.86,-8.618524262688373
11.87,-8.516216093967833
11.88,-8.818910408610476
11.89,-9.750699977923603
11.9,-10.449473969790821
11.91,-11.389943046015292
11.92,-11.935286520958895
11.93,-12.275972599380092
11.94,-12.935955238215582
11.95,-12.557827191172146
11.96,-12.490048493268976
11.97,-12.103414404073677
11.98,-11.677498789599944
11.99,-11.730339423894039
12.0,-10.754302326490485
12.01,-9.719296596729984
12.02,-9.2356650404197
12.03,-8.756296622759507
12.04,-9.113129509713056
12.05,-8.68838910276566
12.06,-8.660406725082115
12.07,-9.003770720192778
12.08,-8.852003829730675
12.09,-8.646670993145614
12.1,-8.992537594353477
12.11,-9.145069006957618
12.12,-8.836826345439343
12.13,-8.74548906526497
12.14,-8.877240990762834
12.15,-8.711817244561402
12.16,-8.325740236472877
12.17,-8.579391156255548
12.18,-8.752856320272997
12.19,-9.005258587933323
12.2,-8.93138484064744
12.21,-8.616317028070702
12.22,-8.909139002713648
12.23,-8.164851896026763
12.24,-8.805622375169843
12.25,-8.799327798518156
12.26,-8.727034423196336
12.27,-8.743349340734925
12.28,-8.294535623859035
12.29,-8.369133465074885
12.3,-8.75284376917488
12.31,-8.73987892356036
12.32,-8.898822133083906
12.33,-8.346014518958032
12.34,-8.845920174584387
12.35,-8.517253917462227
12.36,-8.895097661835182
12.37,-8.954263040461237
12.38,-8.437516584053625
12.39,-8.914727814903674
12.4,-8.444667201000389
12.41,-8.574914320017823
12.42,-8.889366656724116
12.43,-8.850660047560801
12.44,-9.364755765315337
12.45,-10.236900560722685
12.46,-10.879568835885904
12.47,-11.62030213268883
12.48,-11.99661615425739
12.49,-12.483650876821153
12.5,-12.796474916552059
12.51,-12.680093810535032
12.52,-12.992840615225047
12.53,-12.563000142353422
12.54,-11.624701035318996
12.55,-11.438188309643417
12.56,-10.441907038573772
12.57,-10.064396940343832
12.58,-8.744681489507192
12.59,-8.164039793183878
12.6,-8.825247546125677
12.61,-8.527696813420373
12.62,-8.767085366782288
12.63,-8.8718690488562
12.64,-8.849183003441821
12.65,-8.282138626391596
12.66,-8.473332659744317
12.67,-8.4348810031021
12.68,-8.435236292829918
12.69,-8.432042048723488
12.7,-8.772569674953106
12.71,-9.114660546878339
12.72,-8.527677981524807
12.73,-8.808604244001682
12.74,-8.930768600673293
12.75,-8.69746436365258
12.76,-8.917943305411303
12.77,-8.83817687253993
12.78,-8.623819070115223
12.79,-8.323728084650746
12.8,-8.994572918002062
12.81,-8.530221793319324
12.82,-8.527782010356017
12.83,-8.42928517562596
12.84,-8.75271411693903
12.85,-8.737728207383945
12.86,-8.706827661992724
12.87,-8.387706733130106
12.88,-8.26868125069086
12.89,-8.546689663238045
12.9,-8.622258572583531
12.91,-8.462274747817586
12.92,-8.33463766995121
12.93,-8.652129720730416
12.94,-8.595952293178073
12.95,-8.686039398361507
12.96,-8.729743918131394
12.97,-8.690878118529563
12.98,-8.832728620441955
12.99,-8.806476555741542
13.0,-9.687022434020163
13.01,-10.794641130629694
13.02,-11.786231066258301
13.03,-11.728684636069392
13.04,-12.288306856297224
13.05,-12.780408986970194
13.06,-12.555821935201804
13.07,-12.886741081267544
13.08,-12.806479228339015
13.09,-12.167726157412211
13.1,-11.68419153162028
13.11,-10.664879438639748
13.12,-10.388199286774404
13.13,-9.410901261842382
13.14,-8.895203155544573
13.15,-8.45325475878285
13.16,-8.89103055055208
13.17,-8.556336935127083
13.18,-8.886845448320035
13.19,-8.582506008313892
13.2,-8.5341639829066
13.21,-8.562051104954298
13.22,-8.51402020646501
13.23,-9.05929177503727
13.24,-8.593928707784613
13.25,-8.787612243073859
13.26,-8.444926405292989
13.27,-8.621385892192642
13.28,-8.337319695407208
13.29,-8.468813004935045
13.3,-8.738262449133233
13.31,-8.842027518279108
13.32,-8.735660517576353
13.33,-8.533222080059613
13.34,-8.602613395313977
13.35,-8.531496235130351
13.36,-8.726293531067322
13.37,-8.632405297954831
13.38,-8.904487752966988
13.39,-9.06805847187874
13.4,-8.817728634332578
13.41,-8.589328200561468
13.42,-8.441883523831155
13.43,-8.76632215492585
13.44,-8.632500142813498
13.45,-8.481208976711164
13.46,-8.714574259144836
13.47,-8.568742486883693
13.48,-8.459707971259222
13.49,-8.517582856479724
13.5,-8.616171958650325
13.51,-9.053626394907662
13.52,-8.475755010315808
13.53,-8.578588683897289
13.54,-8.508396869623677
13.55,-9.093274458042439
13.56,-10.468274654159714
13.57,-11.237409830343275
13.58,-11.461686068595245
13.59,-11.936117596147172
13.6,-12.543109783703079
13.61,-12.820872608767937
13.62,-12.786616778818894
13.63,-12.842054961554018
13.64,-12.221976924394058
13.65,-12.048994718733722
13.66,-11.362520218307635
13.67,-10.903644631557952
13.68,-9.754357492177652
13.69,-8.808814276323556
13.7,-8.734071291122811
13.71,-8.840574839965047
13.72,-9.034682371994423
13.73,-8.28211342031546
13.74,-8.526145203417672
13.75,-8.523020086065383
13.76,-8.422365518097823
13.77,-8.759999107790243
13.78,-8.648125352950332
13.79,-8.096373423485158
13.8,-8.920095993554398
13.81,-8.447210877681874
13.82,-8.56286570974002
13.83,-9.214268855982628
13.84,-9.057594184287886
13.85,-8.510156677219653
13.86,-8.665877174486331
13.87,-8.90814067147087
13.88,-8.748760207286436
13.89,-9.018824013121506
13.9,-8.539736015544822
13.91,-8.844907389791496
13.92,-8.366990035185147
13.93,-8.730504708924233
13.94,-9.024197242615308
13.95,-8.791680842628569
13.96,-8.209723661629571
13.97,-8.336307146022966
13.98,-8.476008096675304
13.99,-8.99029329077915
14.0,-8.497521575506747
