timestamp_s,Aceleracion_Z_modelo
12.2,-8.652645
12.21,-8.652645
12.22,-8.652645
12.23,-8.652645
12.24,-8.652645
12.25,-8.652645
12.26,-8.652645
12.27,-8.652645
12.28,-8.652645
12.29,-8.652645
12.3,-8.349091135661617
12.31,-7.7757140144544685
12.32,-7.2201886792528915
12.33,-6.693824023878813
12.34,-6.207335314805327
12.35,-5.770626059231584
12.36,-5.392586398235567
12.37,-5.080912129138794
12.38,-4.841948041265672
12.39,-4.680558754329855
12.4,-4.600029688805037
12.41,-4.602000184238656
12.42,-4.686430127026121
12.43,-4.851600767008131
12.44,-5.0941497062674435
12.45,-5.40913934785412
12.46,-5.790157411020648
12.47,-6.2294474667661826
12.48,-6.7180668363637155
12.49,-7.246068638510149
12.5,-7.802704279145241
12.51,-8.376642261830296
12.52,-8.652645
12.53,-8.652645
12.54,-8.652645
12.55,-8.652645
12.56,-8.652645
12.57,-8.652645
12.58,-8.652645
12.59,-8.652645
12.6,-8.652645
12.61,-8.652645
12.62,-8.652645
12.63,-8.652645
12.64,-8.652645
12.65,-8.652645
12.66,-8.652645
12.67,-8.652645
12.68,-8.652645
12.69,-8.652645
12.7,-8.652645
12.71,-8.652645
12.72,-8.652645
12.73,-8.652645
12.74,-8.652645
12.75,-8.652645
12.76,-8.652645
12.77,-8.652645
12.78,-8.129294290850453
12.79,-7.561356084240055
12.8,-7.015633372937074
12.81,-6.50323549760949
12.82,-6.034593401365417
12.83,-5.619247285832181
12.84,-5.2656524001627485
12.85,-4.981006916545901
12.86,-4.771105396178287
12.87,-4.64022082870859
12.88,-4.591017646490569
12.89,-4.624497484423938
12.9,-4.73997878955624
12.91,-4.9351106955355615
12.92,-5.205920879470115
12.93,-5.546896426967077
12.94,-5.951096059171686
12.95,-6.410291437187745
12.96,-6.915134667329056
12.97,-7.455348597277425
12.98,-8.019936029267516
12.99,-8.597403591319718
13.0,-8.652645
13.01,-8.652645
13.02,-8.652645
13.03,-8.652645
13.04,-8.652645
13.05,-8.652645
13.06,-8.652645
13.07,-8.652645
13.08,-8.652645
13.09,-8.652645
13.1,-8.652645
13.11,-8.652645
13.12,-8.652645
13.13,-8.652645
13.14,-8.652645
13.15,-8.652645
13.16,-8.652645
13.17,-8.652645
13.18,-8.652645
13.19,-8.652645
13.2,-8.652645
13.21,-8.652645
13.22,-8.652645
13.23,-8.652645
13.24,-8.652645
13.25,-8.486961641052073
13.26,-7.911045840041054
13.27,-7.350226859331422
13.28,-6.815921356102034
13.29,-6.3190062495888055
13.3,-5.869597298375436
13.31,-5.4768431727203915
13.32,-5.148739214012557
13.33,-4.8919646726775365
13.34,-4.711746737900283
13.35,-4.611754127127252
13.36,-4.594022401558905
13.37,-4.658912527993739
13.38,-4.805103530585248
13.39,-5.029619382100652
13.4,-5.32788958725337
13.41,-5.693842224806735
13.42,-6.120027554380421
13.43,-6.597769671681311
13.44,-7.117343124895658
13.45,-7.6681708968421285
13.46,-8.239039722540117
13.47,-8.652645
13.48,-8.652645
13.49,-8.652645
13.5,-8.652645
13.51,-8.652645
13.52,-8.652645
13.53,-8.652645
13.54,-8.652645
13.55,-8.652645
13.56,-8.652645
13.57,-8.652645
13.58,-8.652645
13.59,-8.652645
13.6,-8.652645
13.61,-8.652645
13.62,-8.652645
13.63,-8.652645
13.64,-8.652645
13.65,-8.652645
13.66,-8.652645
13.67,-8.652645
13.68,-8.652645
13.69,-8.652645
13.7,-8.652645
13.71,-8.652645
13.72,-8.652645
13.73,-8.266527066930244
13.74,-7.694991496683878
13.75,-7.142950990120373
13.76,-6.621643500000002
13.77,-6.141681343494954
13.78,-5.712835166015109
13.79,-5.343835039043703
13.8,-5.042192741057331
13.81,-4.814048839378547
13.82,-4.664047685932788
13.83,-4.595242871636603
13.84,-4.609035064092363
13.85,-4.705143494035066
13.86,-4.881611670984905
13.87,-5.1348472117513815
13.88,-5.459694970995546
13.89,-5.849541985122657
13.9,-6.296452093151089
13.91,-6.791327494063709
13.92,-7.324093951800747
13.93,-7.883905877654274
13.94,-8.45936711517819
13.95,-8.652645
13.96,-8.652645
13.97,-8.652645
13.98,-8.652645
13.99,-8.652645
14.0,-8.652645
